Config,Project,Model,Temp,Tier,Item,Status,Sim,Conflict
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,gifted students from underrepresented backgrounds,Rejected,0.9222,gifted students from underrepresented groups
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with chronic illnesses,Rejected,1.0,students with chronic illnesses
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,immigrant students,Rejected,0.806,migrant and refugee students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students experiencing homelessness,Rejected,0.9134,homeless students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,young students,Accepted,0.7311,first-generation students
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,parent/guardian,Rejected,1.0,parent/guardian
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,legal counsel,Rejected,1.0,legal counsel
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,system developer,Accepted,0.7237,ai system developers
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,curriculum developer,Rejected,1.0,curriculum developer
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,students from low socio-economic backgrounds,Rejected,0.9311,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,students from minority ethnic/racial groups,Rejected,0.9668,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.3,1,non-native english speaking students,Rejected,1.0,non-native english speaking students
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,students,Rejected,0.8801,young students
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,ai developers,Rejected,0.9202,ai system developers
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,data protection officers,Rejected,0.9705,data protection officer
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,educational policy makers,Rejected,0.9048,education policy maker
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,parents,Rejected,0.8197,parent
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,at-risk students,Rejected,0.9173,students identified as at‑risk
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,Mixtral-8x7B-Instruct-v0.1,0.7,1,minority students,Rejected,0.8821,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,parent,Rejected,1.0,parent
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,curriculum developer,Rejected,1.0,curriculum developer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,it administrator,Rejected,1.0,it administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,education researcher,Rejected,1.0,education researcher
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,students from low-income backgrounds,Rejected,0.8353,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,racial and ethnic minority students,Rejected,0.9365,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,students with behavioral challenges,Rejected,1.0,students with behavioral challenges
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.0,0,students in foster care or unstable housing,Rejected,0.8919,students in foster care or with unstable home situations
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,parent,Rejected,1.0,parent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school principal,Rejected,1.0,school principal
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,district superintendent,Rejected,1.0,district superintendent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school psychologist,Rejected,0.8626,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,it administrator,Rejected,1.0,it administrator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,civil rights attorney,Rejected,0.84,civil rights advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,education policy researcher,Rejected,0.8601,education policy maker
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,ai ethics researcher,Rejected,0.8589,ai ethics officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher union representative,Rejected,0.8476,school district student union representative
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,community advocate,Rejected,1.0,community advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students from low-income families,Rejected,0.8412,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,racial and ethnic minority students,Rejected,0.9365,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students in foster care,Rejected,1.0,students in foster care
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,lgbtq+ students,Rejected,1.0,lgbtq+ students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,homeless students,Rejected,1.0,homeless students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with trauma history,Accepted,0.5679,students in foster care
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,gifted students from underrepresented backgrounds,Rejected,0.9222,gifted students from underrepresented groups
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,parent,Rejected,1.0,parent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,school principal,Rejected,1.0,school principal
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,school district administrator,Rejected,0.8695,school administrator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,educational psychologist,Rejected,1.0,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,education technology vendor,Rejected,1.0,education technology vendor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,machine learning engineer,Rejected,1.0,machine learning engineer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,civil rights attorney,Rejected,0.84,civil rights advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,education policy researcher,Rejected,0.8601,education policy maker
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,teacher union representative,Rejected,0.8476,school district student union representative
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,student privacy advocate,Rejected,1.0,student privacy advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,school social worker,Rejected,1.0,school social worker
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,librarian,Accepted,0.5295,teacher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students from low-income families,Rejected,0.8412,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,racial and ethnic minority students,Rejected,0.9365,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,lgbtq+ students,Rejected,1.0,lgbtq+ students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students in foster care,Rejected,1.0,students in foster care
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,gifted students from underrepresented backgrounds,Rejected,0.9222,gifted students from underrepresented groups
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students with chronic health conditions,Rejected,0.9335,students with chronic illnesses
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,immigrant students,Rejected,0.806,migrant and refugee students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,students experiencing homelessness,Rejected,0.9134,homeless students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.3,2,neurodiverse students,Rejected,1.0,neurodiverse students
